      0.0000000000000000E+00      0.9672014332028257E-03      0.3865063818361744E-02      0.8682375888868155E-02      0.1540050040016694E-01      0.2399344623363505E-01      0.3442796895117023E-01      0.4666369941146372E-01      0.6065329995036559E-01      0.7634264752111122E-01      0.9367104308587486E-01      0.1125714464485550E+00      0.1329707356202700E+00      0.1547899897141266E+00      0.1779447942748011E+00      0.2023455678616670E+00      0.2278979086219863E+00      0.2545029595133390E+00      0.2820577907623144E+00      0.3104557980798104E+00      0.3395871150923161E+00      0.3693390383935696E+00      0.3995964635721407E+00      0.4302423305280385E+00      0.4611580763554968E+00      0.4922240940398245E+00      0.5233201951937088E+00      0.5543260750427372E+00      0.5851217778611992E+00      0.6155881610574847E+00      0.6456073561136260E+00      0.6750632245956952E+00      0.7038418074708445E+00      0.7318317659926636E+00      0.7589248124491628E+00      0.7850161291068914E+00      0.8100047737303876E+00      0.8337940701080767E+00      0.8562919820737535E+00      0.8774114695766286E+00      0.8970708254223767E+00      0.9151939913823988E+00      0.9317108524483317E+00      0.9465575080933957E+00      0.9596765194911181E+00      0.9710171317349945E+00      0.9805354701993623E+00      0.9881947102818035E+00      0.9939652198703783E+00      0.9978246739845092E+00      0.9997581411459940E+00      0.9997581411459940E+00      0.9978246739845092E+00      0.9939652198703783E+00      0.9881947102818035E+00      0.9805354701993623E+00      0.9710171317349945E+00      0.9596765194911183E+00      0.9465575080933959E+00      0.9317108524483317E+00      0.9151939913823988E+00      0.8970708254223768E+00      0.8774114695766286E+00      0.8562919820737536E+00      0.8337940701080768E+00      0.8100047737303876E+00      0.7850161291068914E+00      0.7589248124491628E+00      0.7318317659926636E+00      0.7038418074708447E+00      0.6750632245956956E+00      0.6456073561136264E+00      0.6155881610574850E+00      0.5851217778611993E+00      0.5543260750427377E+00      0.5233201951937090E+00      0.4922240940398246E+00      0.4611580763554972E+00      0.4302423305280386E+00      0.3995964635721408E+00      0.3693390383935700E+00      0.3395871150923163E+00      0.3104557980798104E+00      0.2820577907623147E+00      0.2545029595133391E+00      0.2278979086219867E+00      0.2023455678616672E+00      0.1779447942748012E+00      0.1547899897141269E+00      0.1329707356202701E+00      0.1125714464485551E+00      0.9367104308587509E-01      0.7634264752111135E-01      0.6065329995036563E-01      0.4666369941146387E-01      0.3442796895117029E-01      0.2399344623363506E-01      0.1540050040016702E-01      0.8682375888868183E-02      0.3865063818361799E-02      0.9672014332028433E-03      0.1499759782661858E-31
      0.0000000000000000E+00      0.3581190644627103E-02      0.8122353327561661E-02      0.1398372552804171E-01      0.2131780990341351E-01      0.3019090670334348E-01      0.4062623991179030E-01      0.5262155370259192E-01      0.6615728918340949E-01      0.8120087799635499E-01      0.9770922463051383E-01      0.1156303097824232E+00      0.1349042880215782E+00      0.1554643380576468E+00      0.1772373253020854E+00      0.2001443987647190E+00      0.2241014971395711E+00      0.2490198546797240E+00      0.2748064487969197E+00      0.3013644752385227E+00      0.3285937749145258E+00      0.3563913016488605E+00      0.3846515424142141E+00      0.4132669855219166E+00      0.4421285381381260E+00      0.4711259957364368E+00      0.5001484559400122E+00      0.5290847867384654E+00      0.5578240334922708E+00      0.5862558820181489E+00      0.6142710548538426E+00      0.6417617650779674E+00      0.6686220981188816E+00      0.6947484526591122E+00      0.7200399049765187E+00      0.7443986340622982E+00      0.7677302662217552E+00      0.7899442820556754E+00      0.8109543392124828E+00      0.8306786585193329E+00      0.8490403217908171E+00      0.8659676327111058E+00      0.8813943842697345E+00      0.8952601871295808E+00      0.9075106981241760E+00      0.9180979057711052E+00      0.9269803086777092E+00      0.9341231461756784E+00      0.9394985150942488E+00      0.9430855346557232E+00      0.9448703928947209E+00      0.9448464393115670E+00      0.9430141578021244E+00      0.9393811868886954E+00      0.9339622224960634E+00      0.9267789715836923E+00      0.9178599930986149E+00      0.9072405944198780E+00      0.8949626207931194E+00      0.8810743043673006E+00      0.8656300113713733E+00      0.8486900514077562E+00      0.8303203888545067E+00      0.8105924170768253E+00      0.7895826376815398E+00      0.7673724019020391E+00      0.7440475595518552E+00      0.7196981687740549E+00      0.6944181161609302E+00      0.6683047962899346E+00      0.6414587051697072E+00      0.6139830920059566E+00      0.5859835293160611E+00      0.5575675405976818E+00      0.5288441516017137E+00      0.4999234985809410E+00      0.4709163659909543E+00      0.4419337805343124E+00      0.4130865408016510E+00      0.3844848022739307E+00      0.3562376040104790E+00      0.3284524489961934E+00      0.3012348317377687E+00      0.2746878165438820E+00      0.2489115673317237E+00      0.2240029228636519E+00      0.2000549250327159E+00      0.1771563829260253E+00      0.1553913854519492E+00      0.1348388306637384E+00      0.1155718850216131E+00      0.9765741737647902E-01      0.8115530687900578E-01      0.6611761903682423E-01      0.5258748365014623E-01      0.4059751302655375E-01      0.3016730041424851E-01      0.2129914307712349E-01      0.1396985145786789E-01      0.8113164386366240E-02      0.3576614019484526E-02      0.1484910675902829E-31
      0.0000000000000000E+00      0.5231398685282928E-02      0.1103755842817307E-01      0.1777623903732084E-01      0.2565353657456768E-01      0.3478539377841058E-01      0.4523355321820585E-01      0.5702514749416521E-01      0.7016358977462425E-01      0.8463487633608123E-01      0.1004114860189244E+00      0.1174548842444080E+00      0.1357172881271647E+00      0.1551429110067399E+00      0.1756689702165266E+00      0.1972264498956958E+00      0.2197408076893324E+00      0.2431325331188262E+00      0.2673177263431047E+00      0.2922085630575975E+00      0.3177138172634357E+00      0.3437392801837011E+00      0.3701882579784474E+00      0.3969619650640722E+00      0.4239600093843727E+00      0.4510807679862980E+00      0.4782218637824259E+00      0.5052805253109729E+00      0.5321540549422301E+00      0.5587401722886632E+00      0.5849374724846658E+00      0.6106457523541303E+00      0.6357664577549855E+00      0.6602029925681636E+00      0.6838611553988200E+00      0.7066494329122334E+00      0.7284794274820019E+00      0.7492661372672765E+00      0.7689283764614272E+00      0.7873890434901014E+00      0.8045755331286994E+00      0.8204199903525180E+00      0.8348597082877223E+00      0.8478373587826977E+00      0.8593013630028681E+00      0.8692060826889090E+00      0.8775121439895281E+00      0.8841865689758361E+00      0.8892030315223671E+00      0.8925419100753312E+00      0.8941904592356542E+00      0.8941427728402123E+00      0.8923998655162306E+00      0.8889695472977980E+00      0.8838664218804286E+00      0.8771116854693730E+00      0.8687330578103354E+00      0.8587645243586274E+00      0.8472462191894314E+00      0.8342241292667809E+00      0.8197499451285988E+00      0.8038807406460440E+00      0.7866788007070739E+00      0.7682112827874579E+00      0.7485500241998606E+00      0.7277711861358978E+00      0.7059550387738824E+00      0.6831855856831373E+00      0.6595503237942635E+00      0.6351398460201116E+00      0.6100475740567343E+00      0.5843693386919295E+00      0.5582030854046940E+00      0.5316484339099016E+00      0.5048063585055769E+00      0.4777787300857445E+00      0.4506679745045230E+00      0.4235766011258591E+00      0.3966068428262943E+00      0.3698601749270597E+00      0.3434369396594533E+00      0.3174358578202036E+00      0.2919536382420312E+00      0.2670844811958826E+00      0.2429196687985108E+00      0.2195470527283850E+00      0.1970506124978539E+00      0.1755099072394541E+00      0.1549995703233639E+00      0.1355886777527655E+00      0.1173401066028693E+00      0.1003097090540279E+00      0.8454536101070989E-01      0.7008566450094871E-01      0.5695822977561593E-01      0.4517712833082946E-01      0.3473903115121280E-01      0.2561687335029192E-01      0.1774899156334144E-01      0.1101951110105354E-01      0.5222410770741553E-02      0.1470061569143801E-31
      0.0000000000000000E+00      0.6336911268928958E-02      0.1306458801931598E-01      0.2048165930364710E-01      0.2879272274847888E-01      0.3813065256031498E-01      0.4857752372813008E-01      0.6017954785831934E-01      0.7295691464468043E-01      0.8691026474940935E-01      0.1020249486841263E+00      0.1182739930470501E+00      0.1356201479829566E+00      0.1540174626681254E+00      0.1734124238440831E+00      0.1937449457209576E+00      0.2149491051580568E+00      0.2369538688785129E+00      0.2596836358340827E+00      0.2830588407678505E+00      0.3069963973801401E+00      0.3314102412407781E+00      0.3562117169632688E+00      0.3813100893389502E+00      0.4066128943181534E+00      0.4320264309318634E+00      0.4574560845467305E+00      0.4828068042706240E+00      0.5079834017193663E+00      0.5328910153279747E+00      0.5574353862334992E+00      0.5815233105476847E+00      0.6050628947049581E+00      0.6279639982899184E+00      0.6501384733335951E+00      0.6715006026079708E+00      0.6919673295160375E+00      0.7114586982185206E+00      0.7298980810457277E+00      0.7472126253525538E+00      0.7633334817873900E+00      0.7781962567443368E+00      0.7917412364367025E+00      0.8039138333884041E+00      0.8146647896023227E+00      0.8239505937290910E+00      0.8317336361063965E+00      0.8379825654740308E+00      0.8426723650327401E+00      0.8457846190507365E+00      0.8473074861053236E+00      0.8472358581481051E+00      0.8455712235013431E+00      0.8423217198741556E+00      0.8375018991018495E+00      0.8311326933947630E+00      0.8232411081151020E+00      0.8138601300256521E+00      0.8030283784188817E+00      0.7907899827924961E+00      0.7771942166879934E+00      0.7622953628870057E+00      0.7461523430559377E+00      0.7288285768565449E+00      0.7103916095944862E+00      0.6909129625057101E+00      0.6704677537587497E+00      0.6491345328263587E+00      0.6269948881611211E+00      0.6041332585429469E+00      0.5806365222179793E+00      0.5565937806106593E+00      0.5320959267070298E+00      0.5072353996506258E+00      0.4821057330419635E+00      0.4568012814222105E+00      0.4314167510233817E+00      0.4060469003620902E+00      0.3807860564220417E+00      0.3557277912872562E+00      0.3309644255733849E+00      0.3065866809810673E+00      0.2826831696224847E+00      0.2593400179152913E+00      0.2366403342131350E+00      0.2146637909172413E+00      0.1934860509313338E+00      0.1731782782723528E+00      0.1538064802115810E+00      0.1354308824870425E+00      0.1181050935057466E+00      0.1018752042996646E+00      0.8677856424593564E-01      0.7284228217754234E-01      0.6008110806942452E-01      0.4849452957281483E-01      0.3806245721666655E-01      0.2873880004071676E-01      0.2044158319701907E-01      0.1303804605013535E-01      0.6323692078683076E-02      0.1455212462384773E-31
      0.0000000000000000E+00      0.7095133812065301E-02      0.1447857375939585E-01      0.2239331460115695E-01      0.3102430892028412E-01      0.4050373113808007E-01      0.5092120723614893E-01      0.6233338181462770E-01      0.7477147443331836E-01      0.8824679654864191E-01      0.1027548056572280E+00      0.1182779870677813E+00      0.1347880634706622E+00      0.1522475845659743E+00      0.1706112616966737E+00      0.1898269358842268E+00      0.2098364938868266E+00      0.2305765254383975E+00      0.2519790327661033E+00      0.2739719234266522E+00      0.2964796142884722E+00      0.3194234308224693E+00      0.3427221544847308E+00      0.3662923630937964E+00      0.3900489449892982E+00      0.4139053970647880E+00      0.4377743162302802E+00      0.4615676627479177E+00      0.4851972334848881E+00      0.5085748945480996E+00      0.5316130390318088E+00      0.5542247928522657E+00      0.5763244609288427E+00      0.5978277125258581E+00      0.6186520229567036E+00      0.6387168483058390E+00      0.6579440730807034E+00      0.6762581867091053E+00      0.6935867484244186E+00      0.7098605764374730E+00      0.7250142367237818E+00      0.7389862476548699E+00      0.7517195876062852E+00      0.7631619029611427E+00      0.7732660124391757E+00      0.7819900888904878E+00      0.7892981222769753E+00      0.7951600335275826E+00      0.7995520518329007E+00      0.8024567200469327E+00      0.8038631513190333E+00      0.8037669026812799E+00      0.8021700994468838E+00      0.7990811808290312E+00      0.7945149084639259E+00      0.7884920133900400E+00      0.7810391252962487E+00      0.7721883632172291E+00      0.7619772270223187E+00      0.7504481712078062E+00      0.7376484905082892E+00      0.7236299017638009E+00      0.7084484386160402E+00      0.6921640491451642E+00      0.6748404988373802E+00      0.6565449786875392E+00      0.6373480061586168E+00      0.6173230326221866E+00      0.5965463296120670E+00      0.5750965848198515E+00      0.5530547633797701E+00      0.5305036853385179E+00      0.5075278560598392E+00      0.4842130224497251E+00      0.4606459705969721E+00      0.4369140613596539E+00      0.4131049958932674E+00      0.3893063327697486E+00      0.3656052226929251E+00      0.3420879089296573E+00      0.3188394311434088E+00      0.2959431083842871E+00      0.2734802082276023E+00      0.2515294062380627E+00      0.2301664093732913E+00      0.2094633759487610E+00      0.1894884688574345E+00      0.1703052015405065E+00      0.1519718708566858E+00      0.1345407581798918E+00      0.1180573397444607E+00      0.1025591964412579E+00      0.8807478859492548E-01      0.7462176366719440E-01      0.6220483828017531E-01      0.5081283332228505E-01      0.4041469293392305E-01      0.3095390406564696E-01      0.2234099431506226E-01      0.1444392105200538E-01      0.7077876571857387E-02      0.1440363355625745E-31
      0.0000000000000000E+00      0.7614517774469504E-02      0.1545329841411284E-01      0.2371539724869815E-01      0.3256270592494984E-01      0.4211889396686401E-01      0.5247351512863453E-01      0.6368756889633401E-01      0.7579867338073919E-01      0.8882543224132539E-01      0.1027708086022978E+00      0.1176248292822116E+00      0.1333665878901533E+00      0.1499659236237535E+00      0.1673846436147480E+00      0.1855776489371166E+00      0.2044937330908349E+00      0.2240764164094700E+00      0.2442645102797794E+00      0.2649927959733626E+00      0.2861924529869732E+00      0.3077916523421308E+00      0.3297158998783714E+00      0.3518885795771269E+00      0.3742312376589517E+00      0.3966640932578273E+00      0.4191062760629358E+00      0.4414763123186276E+00      0.4636923225033127E+00      0.4856724868140651E+00      0.5073352077856113E+00      0.5285995596742215E+00      0.5493854229403428E+00      0.5696139253539138E+00      0.5892075598369115E+00      0.6080906302312492E+00      0.6261893690915750E+00      0.6434324051301343E+00      0.6597508996631538E+00      0.6750790516796695E+00      0.6893542664536758E+00      0.7025177040150806E+00      0.7145144781245000E+00      0.7252942338432595E+00      0.7348113516168324E+00      0.7430255149377801E+00      0.7499018712881095E+00      0.7554115327929761E+00      0.7595316357399262E+00      0.7622457175005950E+00      0.7635436283345811E+00      0.7634217509814163E+00      0.7618827506355845E+00      0.7589356412746205E+00      0.7545953984178639E+00      0.7488829114179250E+00      0.7418245111931761E+00      0.7334518649002830E+00      0.7238014764321650E+00      0.7129145743856118E+00      0.7008366283899525E+00      0.6876172602205868E+00      0.6733097948537173E+00      0.6579712004458800E+00      0.6416616714170620E+00      0.6244445857298835E+00      0.6063861051129286E+00      0.5875551310879149E+00      0.5680229050483252E+00      0.5478629458157696E+00      0.5271506361901397E+00      0.5059631302984254E+00      0.4843789192791775E+00      0.4624777026576699E+00      0.4403399311073754E+00      0.4180466404506195E+00      0.3956789726132732E+00      0.3733179728794158E+00      0.3510440909226641E+00      0.3289369415854090E+00      0.3070747862621749E+00      0.2855342546958866E+00      0.2643898027797359E+00      0.2437133871214160E+00      0.2235738875240174E+00      0.2040367157450861E+00      0.1851631770409889E+00      0.1670099759830750E+00      0.1496284661850781E+00      0.1330639815737549E+00      0.1173548758258936E+00      0.1025315416965786E+00      0.8861505053340989E-01      0.7561559733945158E-01      0.6353038350975918E-01      0.5234101408952998E-01      0.4201003374587100E-01      0.3247663827189198E-01      0.2365143573555920E-01      0.1541093984145253E-01      0.7593421857077904E-02      0.1425514248866716E-31
      0.0000000000000000E+00      0.7961647145495073E-02      0.1610406223775187E-01      0.2459253802975388E-01      0.3356748056130043E-01      0.4314132740217803E-01      0.5339958447718773E-01      0.6440366886340632E-01      0.7619430352977577E-01      0.8879463750240196E-01      0.1022130323849510E+00      0.1164452686116658E+00      0.1314764621234441E+00      0.1472824983096980E+00      0.1638313503923791E+00      0.1810840219072399E+00      0.1989955105762965E+00      0.2175154566116944E+00      0.2365889046027269E+00      0.2561567741707257E+00      0.2761565065405671E+00      0.2965224226473955E+00      0.3171863015433066E+00      0.3380776611339158E+00      0.3591242928942788E+00      0.3802524834750571E+00      0.4013875175668590E+00      0.4224538495786222E+00      0.4433755802813246E+00      0.4640765841750569E+00      0.4844809641847289E+00      0.5045131412189288E+00      0.5240982940345339E+00      0.5431624222552205E+00      0.5616327847325260E+00      0.5794379545503541E+00      0.5965082765645371E+00      0.6127759393852495E+00      0.6281754768367686E+00      0.6426438821233944E+00      0.6561211726679617E+00      0.6685505597627357E+00      0.6798790770223020E+00      0.6900577927493324E+00      0.6990424708153561E+00      0.7067937791536235E+00      0.7132779195614369E+00      0.7184667595832654E+00      0.7223383522066955E+00      0.7248769171548574E+00      0.7260731862941103E+00      0.7259241909056363E+00      0.7244334119671955E+00      0.7216103811521639E+00      0.7174706678172560E+00      0.7120353490748943E+00      0.7053309021324292E+00      0.6973886209230487E+00      0.6882444883801128E+00      0.6779386077212142E+00      0.6665151074510774E+00      0.6540216253897557E+00      0.6405092656825755E+00      0.6260321409266457E+00      0.6106473719633430E+00      0.5944146713061836E+00      0.5773963616567660E+00      0.5596569760597193E+00      0.5412632694597737E+00      0.5222838140338364E+00      0.5027889843078003E+00      0.4828505339387734E+00      0.4625415432432070E+00      0.4419359715329694E+00      0.4211085627505246E+00      0.4001343728662404E+00      0.3790886332704417E+00      0.3580462551099103E+00      0.3370816510767750E+00      0.3162682181138973E+00      0.2956781165616452E+00      0.2753817296052687E+00      0.2554473943869157E+00      0.2359408305716859E+00      0.2169248102401811E+00      0.1984585377002359E+00      0.1805972317328011E+00      0.1633914213713207E+00      0.1468863913456566E+00      0.1311213285460901E+00      0.1161285422003706E+00      0.1019323443849485E+00      0.8854789091282908E-01      0.7597959860569881E-01      0.6421936191863367E-01      0.5324422620271416E-01      0.4301370759321484E-01      0.3346658078419250E-01      0.2451756311752912E-01      0.1605440827298214E-01      0.7936920200721086E-02      0.1410665142107688E-31
      0.0000000000000000E+00      0.8180681953196012E-02      0.1651077694189915E-01      0.2512946207448449E-01      0.3415847795096007E-01      0.4369874350733922E-01      0.5382985633329938E-01      0.6461138528014837E-01      0.7608485162652361E-01      0.8827599059792858E-01      0.1011967826497811E+00      0.1148473783174120E+00      0.1292176162009013E+00      0.1442884600599178E+00      0.1600330513403039E+00      0.1764177834043920E+00      0.1934030311170797E+00      0.2109439939602412E+00      0.2289912155185853E+00      0.2474912862328789E+00      0.2663872250715791E+00      0.2856190968140774E+00      0.3051242984081702E+00      0.3248381214979319E+00      0.3446939668844414E+00      0.3646238680150952E+00      0.3845586455774152E+00      0.4044283991706716E+00      0.4241626083200258E+00      0.4436905961816178E+00      0.4629415823910936E+00      0.4818451240914317E+00      0.5003311299626684E+00      0.5183302900369403E+00      0.5357740685878027E+00      0.5525951439823088E+00      0.5687274085847436E+00      0.5841064495483426E+00      0.5986695910610842E+00      0.6123564494051512E+00      0.6251090484659666E+00      0.6368724690970100E+00      0.6475950455979647E+00      0.6572290962875670E+00      0.6657311675087916E+00      0.6730627867240038E+00      0.6791906760156434E+00      0.6840874317687218E+00      0.6877316062913341E+00      0.6901082139691233E+00      0.6912085976169524E+00      0.6910307007828462E+00      0.6895786932288902E+00      0.6868630178610671E+00      0.6828998206639545E+00      0.6777108444788664E+00      0.6713227572910918E+00      0.6637669931412331E+00      0.6550790783027806E+00      0.6452985044085330E+00      0.6344681203854341E+00      0.6226340808994971E+00      0.6098453261879653E+00      0.5961536054334761E+00      0.5816130297933907E+00      0.5662801428306589E+00      0.5502135146806079E+00      0.5334738238700215E+00      0.5161234606076202E+00      0.4982265901787620E+00      0.4798487427223896E+00      0.4610568394504338E+00      0.4419187573703151E+00      0.4225033097595556E+00      0.4028797827837098E+00      0.3831178682952571E+00      0.3632871738876940E+00      0.3434571088811886E+00      0.3236963703627831E+00      0.3040727827874573E+00      0.2846527606508216E+00      0.2655010990123026E+00      0.2466804089167883E+00      0.2282508502844393E+00      0.2102695285873435E+00      0.1927901520342084E+00      0.1758623658876702E+00      0.1595313007025069E+00      0.1438368014450503E+00      0.1288128095969489E+00      0.1144864145541408E+00      0.1008769769159212E+00      0.8799488924602307E-01      0.7584030725688244E-01      0.6440147747164751E-01      0.5365295021691394E-01      0.4355342648267364E-01      0.3404360290685576E-01      0.2504410141085706E-01      0.1645425110016847E-01      0.8152531545534539E-02      0.1395816035348659E-31
      0.0000000000000000E+00      0.8302517008180223E-02      0.1673084816702301E-01      0.2540362081660365E-01      0.3442678509147199E-01      0.4389041356645446E-01      0.5386762068032538E-01      0.6441483717594056E-01      0.7557298386735184E-01      0.8736888819148124E-01      0.9981690188959902E-01      0.1129202977758768E+00      0.1266726912849014E+00      0.1410591247614188E+00      0.1560572018999833E+00      0.1716378742465552E+00      0.1877663490478388E+00      0.2044026539066437E+00      0.2215023916982668E+00      0.2390171495999310E+00      0.2568951555952760E+00      0.2750815768194844E+00      0.2935191117930009E+00      0.3121482051278121E+00      0.3309075943531858E+00      0.3497344555699671E+00      0.3685649136880867E+00      0.3873341260626755E+00      0.4059767595986891E+00      0.4244270164738255E+00      0.4426190809806426E+00      0.4604870935945954E+00      0.4779655753002195E+00      0.4949893641558375E+00      0.5114940354551329E+00      0.5274158279663097E+00      0.5426920925690135E+00      0.5572612494573919E+00      0.5710633093880937E+00      0.5840399093262925E+00      0.5961349480438909E+00      0.6072947339194932E+00      0.6174687493082229E+00      0.6266099030540867E+00      0.6346753848456521E+00      0.6416269544176652E+00      0.6474317861599571E+00      0.6520626746339434E+00      0.6554987351056890E+00      0.6577253960564429E+00      0.6587348425381077E+00      0.6585257178038622E+00      0.6571032728937387E+00      0.6544787915041281E+00      0.6506695041641377E+00      0.6456978353422013E+00      0.6395912042101153E+00      0.6323812281110403E+00      0.6241035362373060E+00      0.6147970397548648E+00      0.6045038393429371E+00      0.5932686141484627E+00      0.5811386425568023E+00      0.5681633050959161E+00      0.5543941911069405E+00      0.5398846773799784E+00      0.5246900740579672E+00      0.5088672339665143E+00      0.4924746942663256E+00      0.4755722814174305E+00      0.4582212189796105E+00      0.4404837082876270E+00      0.4224229874364606E+00      0.4041028805278152E+00      0.3855878033156513E+00      0.3669422816250554E+00      0.3482309044316093E+00      0.3295178149938580E+00      0.3108666132110858E+00      0.2923398223288269E+00      0.2739987404168234E+00      0.2559028821463764E+00      0.2381097747811041E+00      0.2206743687489072E+00      0.2036487665268385E+00      0.1870815870527321E+00      0.1710176054835859E+00      0.1554970438089726E+00      0.1405550844342837E+00      0.1262210416090072E+00      0.1125176918711519E+00      0.9946025986313600E-01      0.8705549002544416E-01      0.7530037085791931E-01      0.6418088582668795E-01      0.5367046151501390E-01      0.4372848756538591E-01      0.3429878161165988E-01      0.2530851745461960E-01      0.1666786886446187E-01      0.8271155818506607E-02      0.1380966928589631E-31
      0.0000000000000000E+00      0.8349611517913656E-02      0.1680668304019846E-01      0.2547341053910018E-01      0.3444243285254088E-01      0.4379406564350469E-01      0.5359492870921317E-01      0.6389778427406319E-01      0.7474201295164837E-01      0.8615461977855271E-01      0.9815127298743101E-01      0.1107375336861189E+00      0.1239098542393345E+00      0.1376566908004568E+00      0.1519592978150701E+00      0.1667926661586389E+00      0.1821261161825124E+00      0.1979240914652018E+00      0.2141465921722081E+00      0.2307498662645722E+00      0.2476867224896260E+00      0.2649071514826311E+00      0.2823585458794369E+00      0.2999862714790105E+00      0.3177338106477020E+00      0.3355432935912818E+00      0.3533555728057151E+00      0.3711107176922216E+00      0.3887480230090953E+00      0.4062064672719402E+00      0.4234246579453361E+00      0.4403412566041934E+00      0.4568948695377468E+00      0.4730244521095852E+00      0.4886691667605834E+00      0.5037687956528740E+00      0.5182636072673399E+00      0.5320948261729390E+00      0.5452045670946396E+00      0.5575364223539883E+00      0.5690355238348315E+00      0.5796492955551557E+00      0.5893276729898439E+00      0.5980240178997160E+00      0.6056954566566658E+00      0.6123038745907836E+00      0.6178162524802471E+00      0.6222055846213583E+00      0.6254510421733013E+00      0.6275386425946503E+00      0.6284610930105843E+00      0.6282181047117721E+00      0.6268158706745415E+00      0.6242670413898708E+00      0.6205899174148279E+00      0.6158082154170026E+00      0.6099501396234139E+00      0.6030481104801290E+00      0.5951378802329492E+00      0.5862583602060494E+00      0.5764508813355196E+00      0.5657591763459616E+00      0.5542288038177281E+00      0.5419072676114927E+00      0.5288435646604965E+00      0.5150883846319191E+00      0.5006937211472436E+00      0.4857130905441147E+00      0.4702011543289988E+00      0.4542139119276868E+00      0.4378083019517094E+00      0.4210423442730116E+00      0.4039747064246925E+00      0.3866647862190014E+00      0.3691722419250517E+00      0.3515570155735060E+00      0.3338788312188158E+00      0.3161971621362028E+00      0.2985707022375226E+00      0.2810572794763011E+00      0.2637133030895498E+00      0.2465936220881357E+00      0.2297509464344470E+00      0.2132356440881899E+00      0.1970951277116815E+00      0.1813735762759667E+00      0.1661112701277584E+00      0.1513442133146669E+00      0.1371033887457880E+00      0.1234142457203631E+00      0.1102958354447228E+00      0.9776011946840146E-01      0.8581094367901593E-01      0.7444313573954381E-01      0.6364131524717800E-01      0.5337883597655624E-01      0.4361659590902116E-01      0.3430216400166161E-01      0.2536919353837725E-01      0.1673767674766784E-01      0.8315247531445132E-02      0.1366117821830603E-31
